path;offset;bytes;extract
ai/000.bin;0x151B6;A6 11 33 52;Dark Dragon, Phantom Blaster "Diablo"
ai/000.bin;0x151B6;72 A4 48 52;Magnum Assault
ai/000.bin;0x151B6;A2 CA 0A 55;Officer Cadet, Andrey
ai/000.bin;0x151B6;3C E0 6F 55;Dragonic Overlord (Break Ride)
ai/000.bin;0x151B6;B6 EB DA 55;Blue Storm Marine General, Despina
ai/000.bin;0x151B6;DE C1 45 56;解放者
ai/000.bin;0x151B6;F7 6D 78 57;Stamp Sea Otter
ai/000.bin;0x151B6;3C 63 E3 57;Skull Witch, Nemain
ai/000.bin;0x151B6;C5 AF 0D 60;Crimson Roar, Metatron
ai/000.bin;0x151B6;75 87 53 62;Knight of Reform, Ladinas
ai/000.bin;0x151B6;29 1A 85 62;Maiden of Dreaming Aroma
ai/000.bin;0x151B6;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/000.bin;0x151B6;55 C8 81 63;  完全ガード : %d/%d枚
ai/000.bin;0x151B6;42 D7 DA 63;  ガーディアン候補
ai/000.bin;0x151B6;93 11 EA 68;Blue Scale Deer
ai/000.bin;0x151B6;33 8E E7 69;Duo True Sister, Meer
ai/000.bin;0x151B6;B0 4A D0 6A;Calamity Tower Wyvern
ai/000.bin;0x151B6;E8 83 60 6B;Daredevil Samurai
ai/000.bin;0x151B6;4B D4 AE 6B;  合計シールド : 
ai/000.bin;0x151B6;DC 4C 2C 6E;Flower Princess of Spring's Beginning, Primavera
ai/000.bin;0x151B6;88 DD 98 6F;Fortress Ammonite
ai/000.bin;0x151B6;11 E8 1D 70;Oracle Queen, Himiko
ai/000.bin;0x151B6;E4 FB 3C 72;Blue Storm Cadet, Anos
ai/000.bin;0x151B6;BF 35 68 72;Tidal Assault
ai/000.bin;0x151B6;29 EF C2 73;  対象(%d) : %s
ai/000.bin;0x151B6;5A 1C 38 7C;Jewel Knight, Prizmy
ai/000.bin;0x151B6;7C 3A 8B 81;Liberator, Burning Blow
ai/000.bin;0x151B6;E1 95 2F 85;Sacred Wielding Seeker, Octavius
ai/000.bin;0x151B6;DA 63 6D 85;Dimensional Robo, Daibrave
ai/000.bin;0x151B6;46 DE 4B 88;Dark Metal Dragon
ai/000.bin;0x151B6;6A D5 6E 8A;Katanaraizer
ai/000.bin;0x151B6;D1 DD 00 8D;Dark Cat
ai/000.bin;0x151B6;A0 D8 63 8D;Great Cosmic Hero, Grandgallop
ai/000.bin;0x151B6;1F 10 24 8F;上
ai/000.bin;0x151B6;6C E6 93 8F;Pitch Black Sage, Charon
ai/000.bin;0x151B6;5D 93 52 90;Lady of the Sunlight Forest
ai/000.bin;0x151B6;BB E2 E9 90;Immortal, Asura Kaiser
ai/000.bin;0x151B6;E1 26 37 94;Demonic Dragon Berserker, Chatura
ai/000.bin;0x151B6;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/000.bin;0x151B6;7F BB 35 95;Supreme Heavenly Emperor Dragon, Dragonic Overlord "the Ace"
ai/000.bin;0x151B6;E1 3B 61 98;Fierce Leader, Zachary
ai/000.bin;0x151B6;17 6F DB 98;Dragon Monk, Gojo (V Series Start Deck)
ai/000.bin;0x151B6;0C DD 47 9B;Battle Sister, Parfait
ai/000.bin;0x151B6;1A 2D D2 9C;Myth Guard, Fomalhaut
ai/000.bin;0x151B6;CA 30 36 9F;Commander, Garry Gannon
ai/000.bin;0x151B6;69 08 3B A2;Blue Wave Dragon, Tetra-drive Dragon
ai/000.bin;0x151B6;F1 51 AA A2;Steam Fighter, Balih
ai/000.bin;0x151B6;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/000.bin;0x151B6;BD FD F6 A7;Extreme Battler, Runbhol
ai/000.bin;0x151B6;43 39 46 AB;Blue Storm Marine General, Spyros
ai/000.bin;0x151B6;37 A8 35 AC;Petal Fairy
ai/000.bin;0x151B6;9F 77 42 AC;Flare Whip Dragon
ai/000.bin;0x151B6;DC 8C AB AC;Fire Breeze, Carrie
ai/000.bin;0x151B6;A3 70 B0 B3;Revenger, Bloodmaster
ai/000.bin;0x151B6;39 6A 36 B5;Hyper Metalborg, Heavyduke
ai/000.bin;0x151B6;F7 48 21 B9;Dragon Knight, Jaral
ai/000.bin;0x151B6;4D 11 72 B9;Glass Beads Dragon
ai/000.bin;0x151B6;88 EF 6D BC;Enigman Tornado
ai/000.bin;0x151B6;7F 60 32 BD;Weather Girl, Ramune
ai/000.bin;0x151B6;ED F8 CC BD;Final Wrench
ai/000.bin;0x151B6;11 9F 48 BE;Shura Stealth Dragon, Daranicongo
ai/000.bin;0x151B6;1D 17 4A BF;Starlight Hedgehog
ai/000.bin;0x151B6;CF AA 4F C1;Perdition Dragon, Dragonic Neoflame
ai/000.bin;0x151B6;7C 17 CE C1;Ranunculus Flower Maiden, Ahsha
ai/000.bin;0x151B6;32 A7 9C C5;Couple Dagger Sailor
ai/000.bin;0x151B6;15 6E A2 C8;Wisteria Knight
ai/000.bin;0x151B6;90 9C 38 CB;Drawing Dread
ai/000.bin;0x151B6;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/000.bin;0x151B6;D8 71 CC CE;Luck Bird
ai/000.bin;0x151B6;74 62 BC D2;Field Driller
ai/000.bin;0x151B6;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/000.bin;0x151B6;04 75 4F D7;Blue Storm Soldier, Rascal Sweeper
ai/000.bin;0x151B6;D3 27 A4 D7;Dragon Knight, Neshat
ai/000.bin;0x151B6;7C 46 0A D9;Stealth Dragon, Dreadmaster
ai/000.bin;0x151B6;E2 CC 7C D9;Exculpate the Blaster
ai/000.bin;0x151B6;6B 1D DB DC;Machining Mosquito mkII
ai/000.bin;0x151B6;69 E8 61 E1;オーバーロード
ai/000.bin;0x151B6;7D 1F 65 E6;Beast Deity, Night Jackal
ai/000.bin;0x151B6;51 EB 60 E7;Maiden of Rainbow Wood
ai/000.bin;0x151B6;57 CD 2E E8;    
ai/000.bin;0x151B6;19 BA 6C E8;Interdimensional Dragon, Mystery-flare Dragon
ai/000.bin;0x151B6;CC 1A C6 E8;AI未設定 : attrib = %s
ai/000.bin;0x151B6;DC 5C 61 E9;Machine Gun Gloria
ai/000.bin;0x151B6;83 A0 BD E9;Grynngal Seeker
ai/000.bin;0x151B6;39 17 8B F0;Starry Skies Liberator, Guinevere
ai/000.bin;0x151B6;4B 16 BE F0;Knight of Frevor, Hector
ai/000.bin;0x151B6;BF 43 2B F1;  アタッカー : %s
ai/000.bin;0x151B6;27 25 50 F1;Bear Down Samurai
ai/000.bin;0x151B6;FC BA BC F1;Poison Mushroom
ai/000.bin;0x151B6;37 CA 90 F3;Egg Juggler
ai/000.bin;0x151B6;1B 60 84 F5;Maiden of Libra
ai/000.bin;0x151B6;FC B0 EB F6;Purification Regalia, Pure Angel
ai/000.bin;0x151B6;89 20 23 F8;下
ai/000.bin;0x151B6;DD 4C B3 F8;ターン開始 AI(%d)
ai/001.bin;0xE6B8;34 53 5F 00;Lake Maiden, Lien
ai/001.bin;0xE6B8;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/001.bin;0xE6B8;51 5B 2F 06;Hexagonal Magus
ai/001.bin;0xE6B8;DD 9F CC 07;Blue Storm Dragon, Maelstrom
ai/001.bin;0xE6B8;8D 9F AA 08;  シールドの要求値 : 
ai/001.bin;0xE6B8;76 AE E0 09;Dragonic Overlord "The Яe-birth" (Trigger)
ai/001.bin;0xE6B8;02 DC 8B 0D;Mond Blaukluger
ai/001.bin;0xE6B8;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/001.bin;0xE6B8;24 A1 3B 11;Rising Lionet
ai/001.bin;0xE6B8;CA 98 65 11;Mythic Beast, Fenrir
ai/001.bin;0xE6B8;2F 96 22 12;Dancing Wolf
ai/001.bin;0xE6B8;2F CE 1C 13;Goddess of Flower Divination, Sakuya
ai/001.bin;0xE6B8;9F 3C 4E 15; + %d
ai/001.bin;0xE6B8;26 7B 30 1A;Cat Butler
ai/001.bin;0xE6B8;8D 20 89 1A;AI未設定 : %s %d
ai/001.bin;0xE6B8;C0 17 EB 1D;Majesty Lord Blaster (Trigger)
ai/001.bin;0xE6B8;49 58 50 21;Dimensional Robo, Daijet
ai/001.bin;0xE6B8;8E BC BB 21;  シールドの目標値 : 
ai/001.bin;0xE6B8;00 8C ED 21;Miru Biru
ai/001.bin;0xE6B8;50 41 74 23;Hope Child, Turiel
ai/001.bin;0xE6B8;39 5F 97 27;Promising Knight, David
ai/001.bin;0xE6B8;BE 51 F9 27;Ravenous Dragon, Battlerex
ai/001.bin;0xE6B8;F7 2E E0 29;～%d
ai/001.bin;0xE6B8;A6 8F 2A 2A;Brawler, Fighting Dracokid
ai/001.bin;0xE6B8;CC 14 9E 2B;Yggdrasil Maiden, Elaine
ai/001.bin;0xE6B8;44 62 0C 2D;Soundless Archer, Conductance
ai/001.bin;0xE6B8;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/001.bin;0xE6B8;EE 81 9E 32;Titan of the Capturing Arm
ai/001.bin;0xE6B8;C5 4D EE 32;Blaster Dark "Diablo"
ai/001.bin;0xE6B8;F1 28 16 33;枚しか選んでいない
ai/001.bin;0xE6B8;BC 1F 35 33;  ブースター : %s
ai/001.bin;0xE6B8;B8 BC F2 37;Ambush Demon Stealth Rogue, Kagamijishi
ai/001.bin;0xE6B8;6E 42 D6 38;AI(%d) : アタック情報
ai/001.bin;0xE6B8;B3 AD 45 3A;ブラスター
ai/001.bin;0xE6B8;2A D7 66 43;Starlight Unicorn
ai/001.bin;0xE6B8;03 D4 54 45; ヒットされない
ai/001.bin;0xE6B8;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/001.bin;0xE6B8;2C A5 7B 4D;枚選択する必要があるが、
ai/001.bin;0xE6B8;9F A5 E0 4F;CEO Amaterasu
ai/001.bin;0xE6B8;3A D0 5B 51;Exxtreme Battler, Victor
ai/001.bin;0xE6B8;A6 11 33 52;Dark Dragon, Phantom Blaster "Diablo"
ai/001.bin;0xE6B8;3C E0 6F 55;Dragonic Overlord (Break Ride)
ai/001.bin;0xE6B8;DE C1 45 56;解放者
ai/001.bin;0xE6B8;F7 6D 78 57;Stamp Sea Otter
ai/001.bin;0xE6B8;C5 AF 0D 60;Crimson Roar, Metatron
ai/001.bin;0xE6B8;80 B0 30 62;Knight of the Harp, Tristan
ai/001.bin;0xE6B8;75 87 53 62;Knight of Reform, Ladinas
ai/001.bin;0xE6B8;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/001.bin;0xE6B8;55 C8 81 63;  完全ガード : %d/%d枚
ai/001.bin;0xE6B8;42 D7 DA 63;  ガーディアン候補
ai/001.bin;0xE6B8;33 8E E7 69;Duo True Sister, Meer
ai/001.bin;0xE6B8;E8 83 60 6B;Daredevil Samurai
ai/001.bin;0xE6B8;4B D4 AE 6B;  合計シールド : 
ai/001.bin;0xE6B8;DC 4C 2C 6E;Flower Princess of Spring's Beginning, Primavera
ai/001.bin;0xE6B8;11 E8 1D 70;Oracle Queen, Himiko
ai/001.bin;0xE6B8;34 2D 13 71;Solitary Knight, Gancelot
ai/001.bin;0xE6B8;E4 FB 3C 72;Blue Storm Cadet, Anos
ai/001.bin;0xE6B8;29 EF C2 73;  対象(%d) : %s
ai/001.bin;0xE6B8;0F DA 93 75;Weapons Dealer, Govannon
ai/001.bin;0xE6B8;6E C1 EE 75;Little Sage, Marron
ai/001.bin;0xE6B8;FA 66 76 77;Knight of Rose, Morgana
ai/001.bin;0xE6B8;5A 1C 38 7C;Jewel Knight, Prizmy
ai/001.bin;0xE6B8;7C 3A 8B 81;Liberator, Burning Blow
ai/001.bin;0xE6B8;E1 95 2F 85;Sacred Wielding Seeker, Octavius
ai/001.bin;0xE6B8;DA 63 6D 85;Dimensional Robo, Daibrave
ai/001.bin;0xE6B8;C6 59 9B 86;Flogal
ai/001.bin;0xE6B8;46 DE 4B 88;Dark Metal Dragon
ai/001.bin;0xE6B8;6A D5 6E 8A;Katanaraizer
ai/001.bin;0xE6B8;A0 D8 63 8D;Great Cosmic Hero, Grandgallop
ai/001.bin;0xE6B8;00 F9 E6 8E;Covenant Knight, Randolf
ai/001.bin;0xE6B8;1F 10 24 8F;上
ai/001.bin;0xE6B8;6C E6 93 8F;Pitch Black Sage, Charon
ai/001.bin;0xE6B8;BB E2 E9 90;Immortal, Asura Kaiser
ai/001.bin;0xE6B8;E1 26 37 94;Demonic Dragon Berserker, Chatura
ai/001.bin;0xE6B8;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/001.bin;0xE6B8;7F BB 35 95;Supreme Heavenly Emperor Dragon, Dragonic Overlord "the Ace"
ai/001.bin;0xE6B8;0C DD 47 9B;Battle Sister, Parfait
ai/001.bin;0xE6B8;1A 2D D2 9C;Myth Guard, Fomalhaut
ai/001.bin;0xE6B8;69 08 3B A2;Blue Wave Dragon, Tetra-drive Dragon
ai/001.bin;0xE6B8;F1 51 AA A2;Steam Fighter, Balih
ai/001.bin;0xE6B8;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/001.bin;0xE6B8;BD FD F6 A7;Extreme Battler, Runbhol
ai/001.bin;0xE6B8;9F 77 42 AC;Flare Whip Dragon
ai/001.bin;0xE6B8;DD 1B C6 AC;Stardust Trumpeter
ai/001.bin;0xE6B8;39 6A 36 B5;Hyper Metalborg, Heavyduke
ai/001.bin;0xE6B8;F7 48 21 B9;Dragon Knight, Jaral
ai/001.bin;0xE6B8;A1 A1 07 BB;Crimson Butterfly, Brigitte
ai/001.bin;0xE6B8;88 EF 6D BC;Enigman Tornado
ai/001.bin;0xE6B8;ED F8 CC BD;Final Wrench
ai/001.bin;0xE6B8;11 9F 48 BE;Shura Stealth Dragon, Daranicongo
ai/001.bin;0xE6B8;CF AA 4F C1;Perdition Dragon, Dragonic Neoflame
ai/001.bin;0xE6B8;7C 17 CE C1;Ranunculus Flower Maiden, Ahsha
ai/001.bin;0xE6B8;15 6E A2 C8;Wisteria Knight
ai/001.bin;0xE6B8;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/001.bin;0xE6B8;B0 72 E5 CB;Blaster Blade (No Ability)
ai/001.bin;0xE6B8;9D 57 C2 D1;Knight of Silence, Gallatin
ai/001.bin;0xE6B8;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/001.bin;0xE6B8;7C 46 0A D9;Stealth Dragon, Dreadmaster
ai/001.bin;0xE6B8;E2 CC 7C D9;Exculpate the Blaster
ai/001.bin;0xE6B8;6B 1D DB DC;Machining Mosquito mkII
ai/001.bin;0xE6B8;AF 82 E7 DC;Knight of Conviction, Bors
ai/001.bin;0xE6B8;69 E8 61 E1;オーバーロード
ai/001.bin;0xE6B8;66 21 B6 E2;Wingal
ai/001.bin;0xE6B8;7D 1F 65 E6;Beast Deity, Night Jackal
ai/001.bin;0xE6B8;57 CD 2E E8;    
ai/001.bin;0xE6B8;CC 1A C6 E8;AI未設定 : attrib = %s
ai/001.bin;0xE6B8;83 A0 BD E9;Grynngal Seeker
ai/001.bin;0xE6B8;39 17 8B F0;Starry Skies Liberator, Guinevere
ai/001.bin;0xE6B8;4B 16 BE F0;Knight of Frevor, Hector
ai/001.bin;0xE6B8;BF 43 2B F1;  アタッカー : %s
ai/001.bin;0xE6B8;27 25 50 F1;Bear Down Samurai
ai/001.bin;0xE6B8;FC B0 EB F6;Purification Regalia, Pure Angel
ai/001.bin;0xE6B8;89 20 23 F8;下
ai/001.bin;0xE6B8;DD 4C B3 F8;ターン開始 AI(%d)
ai/001.bin;0xE6B8;97 B0 A0 FB;Bringer of Good Luck, Epona
ai/002.bin;0xE7C6;DC A5 CF 01;  クインテットウォール : %d/%d枚
ai/002.bin;0xE7C6;51 5B 2F 06;Hexagonal Magus
ai/002.bin;0xE7C6;DD 9F CC 07;Blue Storm Dragon, Maelstrom
ai/002.bin;0xE7C6;8D 9F AA 08;  シールドの要求値 : 
ai/002.bin;0xE7C6;76 AE E0 09;Dragonic Overlord "The Яe-birth" (Trigger)
ai/002.bin;0xE7C6;02 DC 8B 0D;Mond Blaukluger
ai/002.bin;0xE7C6;B1 2D 5D 0E;  対象のパワー : %d(%d)%s
ai/002.bin;0xE7C6;24 A1 3B 11;Rising Lionet
ai/002.bin;0xE7C6;CA 98 65 11;Mythic Beast, Fenrir
ai/002.bin;0xE7C6;2F 96 22 12;Dancing Wolf
ai/002.bin;0xE7C6;2F CE 1C 13;Goddess of Flower Divination, Sakuya
ai/002.bin;0xE7C6;9F 3C 4E 15; + %d
ai/002.bin;0xE7C6;AF FB 60 16;Wyvern Strike, Tejas
ai/002.bin;0xE7C6;F7 00 FA 17;Wyvern Strike, Jarran
ai/002.bin;0xE7C6;24 7A 2C 18;Flame of Hope, Aermo
ai/002.bin;0xE7C6;8A E5 A7 19;Berserk Dragon
ai/002.bin;0xE7C6;26 7B 30 1A;Cat Butler
ai/002.bin;0xE7C6;8D 20 89 1A;AI未設定 : %s %d
ai/002.bin;0xE7C6;95 31 10 1D;Seal Dragon, Kersey
ai/002.bin;0xE7C6;43 68 8A 1D;Dragon Knight, Nehalem (V Series Start Deck)
ai/002.bin;0xE7C6;49 58 50 21;Dimensional Robo, Daijet
ai/002.bin;0xE7C6;8E BC BB 21;  シールドの目標値 : 
ai/002.bin;0xE7C6;50 41 74 23;Hope Child, Turiel
ai/002.bin;0xE7C6;39 5F 97 27;Promising Knight, David
ai/002.bin;0xE7C6;BE 51 F9 27;Ravenous Dragon, Battlerex
ai/002.bin;0xE7C6;F7 2E E0 29;～%d
ai/002.bin;0xE7C6;A6 8F 2A 2A;Brawler, Fighting Dracokid
ai/002.bin;0xE7C6;44 62 0C 2D;Soundless Archer, Conductance
ai/002.bin;0xE7C6;14 30 63 2D;!!!! AI ERROR !!!!\n  
ai/002.bin;0xE7C6;EE 81 9E 32;Titan of the Capturing Arm
ai/002.bin;0xE7C6;C5 4D EE 32;Blaster Dark "Diablo"
ai/002.bin;0xE7C6;F1 28 16 33;枚しか選んでいない
ai/002.bin;0xE7C6;BC 1F 35 33;  ブースター : %s
ai/002.bin;0xE7C6;79 9C 06 34;Dragon Monk, Genjo
ai/002.bin;0xE7C6;B8 BC F2 37;Ambush Demon Stealth Rogue, Kagamijishi
ai/002.bin;0xE7C6;6E 42 D6 38;AI(%d) : アタック情報
ai/002.bin;0xE7C6;B3 AD 45 3A;ブラスター
ai/002.bin;0xE7C6;03 D4 54 45; ヒットされない
ai/002.bin;0xE7C6;2D 3A A7 45;AI(%d) : ガードステップ情報
ai/002.bin;0xE7C6;2C A5 7B 4D;枚選択する必要があるが、
ai/002.bin;0xE7C6;9F A5 E0 4F;CEO Amaterasu
ai/002.bin;0xE7C6;3A D0 5B 51;Exxtreme Battler, Victor
ai/002.bin;0xE7C6;A6 11 33 52;Dark Dragon, Phantom Blaster "Diablo"
ai/002.bin;0xE7C6;3C E0 6F 55;Dragonic Overlord (Break Ride)
ai/002.bin;0xE7C6;DE C1 45 56;解放者
ai/002.bin;0xE7C6;F7 6D 78 57;Stamp Sea Otter
ai/002.bin;0xE7C6;C5 AF 0D 60;Crimson Roar, Metatron
ai/002.bin;0xE7C6;47 87 68 63;AI(%d) : 思考時間 %.3f秒 (行動カテゴリ:%d)
ai/002.bin;0xE7C6;55 C8 81 63;  完全ガード : %d/%d枚
ai/002.bin;0xE7C6;42 D7 DA 63;  ガーディアン候補
ai/002.bin;0xE7C6;B3 A1 C5 64;Lizard Soldier, Ganlu
ai/002.bin;0xE7C6;33 8E E7 69;Duo True Sister, Meer
ai/002.bin;0xE7C6;B0 4A D0 6A;Calamity Tower Wyvern
ai/002.bin;0xE7C6;E8 83 60 6B;Daredevil Samurai
ai/002.bin;0xE7C6;4B D4 AE 6B;  合計シールド : 
ai/002.bin;0xE7C6;DC 4C 2C 6E;Flower Princess of Spring's Beginning, Primavera
ai/002.bin;0xE7C6;11 E8 1D 70;Oracle Queen, Himiko
ai/002.bin;0xE7C6;57 49 B8 70;Demonic Dragon Mage, Rakshasa
ai/002.bin;0xE7C6;E4 FB 3C 72;Blue Storm Cadet, Anos
ai/002.bin;0xE7C6;29 EF C2 73;  対象(%d) : %s
ai/002.bin;0xE7C6;7C 3A 8B 81;Liberator, Burning Blow
ai/002.bin;0xE7C6;DA 63 6D 85;Dimensional Robo, Daibrave
ai/002.bin;0xE7C6;46 DE 4B 88;Dark Metal Dragon
ai/002.bin;0xE7C6;E7 DC 30 8A;Lizard Runner, Undeux
ai/002.bin;0xE7C6;6A D5 6E 8A;Katanaraizer
ai/002.bin;0xE7C6;A0 D8 63 8D;Great Cosmic Hero, Grandgallop
ai/002.bin;0xE7C6;1F 10 24 8F;上
ai/002.bin;0xE7C6;6C E6 93 8F;Pitch Black Sage, Charon
ai/002.bin;0xE7C6;BB E2 E9 90;Immortal, Asura Kaiser
ai/002.bin;0xE7C6;E1 26 37 94;Demonic Dragon Berserker, Chatura
ai/002.bin;0xE7C6;6A 0F 95 94;  アタッカーのパワー : %d(%d)
ai/002.bin;0xE7C6;7F BB 35 95;Supreme Heavenly Emperor Dragon, Dragonic Overlord "the Ace"
ai/002.bin;0xE7C6;17 6F DB 98;Dragon Monk, Gojo (V Series Start Deck)
ai/002.bin;0xE7C6;0C DD 47 9B;Battle Sister, Parfait
ai/002.bin;0xE7C6;1A 2D D2 9C;Myth Guard, Fomalhaut
ai/002.bin;0xE7C6;69 08 3B A2;Blue Wave Dragon, Tetra-drive Dragon
ai/002.bin;0xE7C6;F1 51 AA A2;Steam Fighter, Balih
ai/002.bin;0xE7C6;A4 F3 D7 A7;  アタッカーのクリティカル : %d
ai/002.bin;0xE7C6;BD FD F6 A7;Extreme Battler, Runbhol
ai/002.bin;0xE7C6;9F 77 42 AC;Flare Whip Dragon
ai/002.bin;0xE7C6;E8 2D 61 B3;Embodiment of Armor, Bahr (V Series Start Deck)
ai/002.bin;0xE7C6;39 6A 36 B5;Hyper Metalborg, Heavyduke
ai/002.bin;0xE7C6;F7 48 21 B9;Dragon Knight, Jaral
ai/002.bin;0xE7C6;8A 34 67 B9;Dragon Dancer, Monica
ai/002.bin;0xE7C6;88 EF 6D BC;Enigman Tornado
ai/002.bin;0xE7C6;ED F8 CC BD;Final Wrench
ai/002.bin;0xE7C6;11 9F 48 BE;Shura Stealth Dragon, Daranicongo
ai/002.bin;0xE7C6;CF AA 4F C1;Perdition Dragon, Dragonic Neoflame
ai/002.bin;0xE7C6;7C 17 CE C1;Ranunculus Flower Maiden, Ahsha
ai/002.bin;0xE7C6;15 6E A2 C8;Wisteria Knight
ai/002.bin;0xE7C6;AB 51 A7 CB;AI(%d) : レシピ (フラグ:%08x)
ai/002.bin;0xE7C6;D7 DA C1 D6;AI(%d) : 思考開始 (行動カテゴリ:%d)
ai/002.bin;0xE7C6;D3 27 A4 D7;Dragon Knight, Neshat
ai/002.bin;0xE7C6;7C 46 0A D9;Stealth Dragon, Dreadmaster
ai/002.bin;0xE7C6;6B 1D DB DC;Machining Mosquito mkII
ai/002.bin;0xE7C6;46 CC 54 E0;Demonic Dragon Berserker, Yaksha
ai/002.bin;0xE7C6;69 E8 61 E1;オーバーロード
ai/002.bin;0xE7C6;7D 1F 65 E6;Beast Deity, Night Jackal
ai/002.bin;0xE7C6;57 CD 2E E8;    
ai/002.bin;0xE7C6;CC 1A C6 E8;AI未設定 : attrib = %s
ai/002.bin;0xE7C6;7E 7A 8B EE;Demonic Dragon Madonna, Joka
ai/002.bin;0xE7C6;39 17 8B F0;Starry Skies Liberator, Guinevere
ai/002.bin;0xE7C6;4B 16 BE F0;Knight of Frevor, Hector
ai/002.bin;0xE7C6;BF 43 2B F1;  アタッカー : %s
ai/002.bin;0xE7C6;27 25 50 F1;Bear Down Samurai
ai/002.bin;0xE7C6;FC B0 EB F6;Purification Regalia, Pure Angel
ai/002.bin;0xE7C6;89 20 23 F8;下
ai/002.bin;0xE7C6;DD 4C B3 F8;ターン開始 AI(%d)
ai/002.bin;0xE7C6;8E 8E D8 FD;Dragon Monk, Goku
ai/003.bin;0xE7A2;DC A5 CF 01;  クインテットウォール : %d/%d枚
